ObjectID            RA                  DEC                 z_match             Imag                Imag_error          Classification
25815               53.16109467         -27.89449692        2.7192              24.711              0.027                1                  
25902               53.16019821         -27.89451981        1.7857              24.485              0.033                1                  
26088               53.15895081         -27.89442825        2.8108              23.523              0.013                1                  
26091               53.17578125         -27.89445686        1.6507              25.917              0.097                1                  
26191               53.19275284         -27.89456749        3.4614              24.843              0.032                1                  
26218               53.20102692         -27.89427948        3.186               25.985              0.075                1                  
26234               53.20477295         -27.8945713         3.3595              25.646              0.053                1                  
26248               53.14240646         -27.89417648        2.1827              25.038              0.047                1                  
26308               53.15374756         -27.89443779        3.8126              25.782              0.055                1                  
26457               53.14480972         -27.8941288         2.1963              25.572              0.048                1                  
26483               53.1360817          -27.89378166        3.4923              24.427              0.025                1                  
26640               53.14122009         -27.89318275        2.7183              24.761              0.035                1                  
26641               53.19667053         -27.89347649        1.79268             24.151              0.021                1                  
26690               53.18927765         -27.89331055        2.0279              25.606              0.067                1                  
26783               53.19501114         -27.89352989        1.8176              25.788              0.057                1                  
26886               53.1415596          -27.89308357        3.2086              25.867              0.063                1                  
27163               53.18987274         -27.89258385        3.7816              24.559              0.028                1                  
27260               53.196064           -27.89263535        3.0077              25.97               0.066                1                  
27277               53.15232468         -27.89204979        3.3954              24.995              0.051                1                  
27401               53.18821335         -27.88866043        1.76074             23.487              0.017                1                  
27439               53.15981293         -27.89238548        3.4902              25.26               0.047                1                  
27600               53.14693832         -27.89052582        3.0966              25.425              0.069                1                  
27630               53.19462585         -27.8919239         3.1483              25.2                0.038                1                  
27665               53.17195511         -27.89169693        3.7876              25.815              0.082                1                  
27686               53.16449738         -27.89038467        2.1232              22.314              0.007                1                  
27712               53.15531921         -27.89150238        3.4937              25.288              0.048                1                  
27713               53.18833542         -27.89173317        2.6081              25.915              0.092                1                  
27787               53.15100098         -27.89142609        3.4681              25.039              0.042                1                  
27803               53.16353989         -27.89048576        2.28051             24.84               0.051                1                  
27887               53.182827           -27.8914814         2.5707              25.59               0.072                1                  
27958               53.1680069          -27.89101028        2.1804              25.811              0.075                1                  
27971               53.18570328         -27.89113998        1.6193              24.97               0.034                1                  
27995               53.13441086         -27.89094925        1.7456              24.442              0.029                1                  
28207               53.1451149          -27.89034081        3.4238              24.177              0.026                1                  
28307               53.20217133         -27.89012909        1.7089              25.865              0.088                1                  
28389               53.18744659         -27.89024353        3.0962              25.399              0.044                1                  
28593               53.16988754         -27.89007568        2.5576              25.752              0.059                1                  
28621               53.17721558         -27.88991928        1.7559              25.406              0.049                1                  
28801               53.16017532         -27.88918114        1.76904             24.353              0.025                1                  
28853               53.1926651          -27.88931656        1.65515             25.93               0.07                 1                  
29074               53.13807297         -27.8871994         2.32843             23.776              0.026                1                  
29168               53.15065765         -27.88862228        2.2561              25.945              0.07                 1                  
29744               53.14122009         -27.88763809        3.025               25.419              0.071                1                  
29748               53.18048859         -27.88738441        2.6064              25.225              0.053                1                  
29809               53.17878342         -27.88791847        2.44                25.457              0.048                1                  
29820               53.14364243         -27.88793945        2.64                25.282              0.041                1                  
29853               53.18126678         -27.88705826        1.616               25.892              0.074                1                  
29870               53.1914444          -27.88773727        2.2584              25.982              0.082                1                  
30263               53.17642975         -27.88681984        2.9145              25.399              0.053                1                  
30366               53.16112137         -27.88631439        3.6988              25.478              0.06                 1                  
30546               53.14839172         -27.88552475        1.56511             24.566              0.032                1                  
30573               53.17345047         -27.88641739        3.1354              25.728              0.06                 1                  
30719               53.13658142         -27.88570213        2.72661             24.411              0.029                1                  
30727               53.18735886         -27.88589859        2.6799              25.054              0.059                1                  
30784               53.15814209         -27.88554764        2.31514             25.376              0.073                1                  
30871               53.17509079         -27.88606644        1.6196              25.655              0.057                1                  
30875               53.17926788         -27.88584328        2.7866              25.906              0.074                1                  
31050               53.18238831         -27.88565636        2.5492              25.383              0.044                1                  
31378               53.19833374         -27.88473892        3.0775              25.54               0.055                1                  
31390               53.17442322         -27.88469124        2.4574              24.955              0.033                1                  
31401               53.18998337         -27.88488579        2.54132             24.713              0.027                1                  
31434               53.17102051         -27.88473511        2.8504              25.861              0.068                1                  
31660               53.16608047         -27.88333321        1.611               24.169              0.025                1                  
31962               53.14270401         -27.88362694        2.5281              25.788              0.073                1                  
32152               53.16856766         -27.88312721        1.8806              24.224              0.023                1                  
32448               53.16926956         -27.88231087        2.5483              25.161              0.05                 1                  
32458               53.1958313          -27.88277626        1.7679              25.194              0.035                1                  
32494               53.13472748         -27.88227844        2.3401              24.967              0.035                1                  
32565               53.14756012         -27.88250732        2.4078              25.98               0.069                1                  
32635               53.14603424         -27.88224411        2.2111              25.168              0.042                1                  
32639               53.19435883         -27.88180161        1.9012              25.863              0.098                1                  
32769               53.15180969         -27.8819809         1.62741             24.574              0.029                1                  
32803               53.15597916         -27.88220978        2.6786              25.808              0.059                1                  
32998               53.18678665         -27.88144112        3.4489              24.81               0.033                1                  
33086               53.18463135         -27.88091087        3.471               23.842              0.016                1                  
33173               53.1697731          -27.88129807        2.7961              25.343              0.043                1                  
33354               53.19533539         -27.88038826        1.76765             25.158              0.048                1                  
33588               53.19169998         -27.88000298        2.6444              24.985              0.038                1                  
33708               53.1744194          -27.8791256         1.72781             23.468              0.018                1                  
33749               53.14544296         -27.87961769        2.2623              25.359              0.055                1                  
33786               53.1902771          -27.8799057         2.6759              25.304              0.041                1                  
33807               53.18845367         -27.87966728        2.06332             24.842              0.034                1                  
33839               53.16101074         -27.87993813        3.6871              25.728              0.061                1                  
33863               53.15287399         -27.87977982        2.4051              25.346              0.047                1                  
33881               53.17476273         -27.87989998        1.8015              25.763              0.066                1                  
33986               53.1744194          -27.8791256         1.72781             24.26               0.025                1                  
34068               53.15485764         -27.87920952        3.0842              25.589              0.069                1                  
34069               53.17810822         -27.87933159        2.7941              24.953              0.031                1                  
34179               53.13402939         -27.87915039        2.5979              25.602              0.069                1                  
34239               53.16164398         -27.8784771         3.3576              24.824              0.033                1                  
34306               53.18870926         -27.8782692         2.4131              25.952              0.094                1                  
34443               53.1942215          -27.87870026        1.7838              25.941              0.062                1                  
34446               53.15866852         -27.87836266        1.566               25.907              0.088                1                  
34652               53.1872406          -27.87648582        2.0632              24.454              0.026                1                  
34861               53.19579315         -27.87753868        2.2929              25.072              0.038                1                  
35078               53.1667366          -27.87704659        1.7302              24.883              0.034                1                  
35114               53.16157913         -27.87728691        1.6124              25.636              0.047                1                  
35133               53.1683197          -27.87671471        2.1003              24.692              0.029                1                  
35187               53.1881485          -27.87703133        2.0154              25.513              0.047                1                  
35197               53.1988945          -27.87628937        1.6578              24.005              0.02                 1                  
35243               53.17360687         -27.87684441        2.9654              25.937              0.064                1                  
35247               53.17036057         -27.87660789        3.0262              24.977              0.036                1                  
35275               53.16180038         -27.87685204        1.8171              25.85               0.065                1                  
35401               53.16676331         -27.87608528        2.09875             24.948              0.054                1                  
35455               53.16122818         -27.87631226        3.509               25.743              0.069                1                  
35523               53.14611435         -27.87627983        3.4482              24.831              0.035                1                  
35901               53.19632339         -27.87509155        2.16927             24.522              0.027                1                  
36020               53.14823914         -27.87499237        2.5317              25.851              0.065                1                  
36076               53.14941788         -27.87534523        2.1983              25.938              0.055                1                  
36093               53.13517761         -27.87471008        1.56639             25.194              0.049                1                  
36247               53.16612625         -27.8746624         2.12521             24.368              0.022                1                  
36394               53.14292145         -27.8742218         2.4978              25.856              0.075                1                  
36465               53.18630219         -27.87288475        2.0526              23.817              0.019                1                  
36627               53.19120026         -27.8739872         2.4054              25.722              0.056                1                  
36657               53.17438126         -27.86734962        3.61                22.206              0.009                1                  
36977               53.15125275         -27.87330627        3.4414              25.579              0.046                1                  
37029               53.18729782         -27.87253189        2.74342             24.766              0.035                1                  
37050               53.17863846         -27.872118          2.6346              24.584              0.038                1                  
37136               53.17184448         -27.87239265        3.1566              24.925              0.038                1                  
37137               53.18243027         -27.8728466         3.4242              25.7                0.053                1                  
37277               53.17762375         -27.8721199         2.4845              25.44               0.054                1                  
37307               53.17281342         -27.87241554        2.7175              25.414              0.045                1                  
37316               53.17998886         -27.87164879        2.5998              25.69               0.062                1                  
37555               53.16402817         -27.87172508        2.4587              24.919              0.032                1                  
37586               53.18135452         -27.87197113        1.7677              25.701              0.054                1                  
37639               53.15909576         -27.87142372        1.7001              25.615              0.062                1                  
37738               53.18962479         -27.87112236        1.8044              24.419              0.029                1                  
37790               53.16705704         -27.87139893        1.8526              25.895              0.104                1                  
37859               53.16726303         -27.87101746        1.6547              25.915              0.074                1                  
37882               53.17726898         -27.87115479        2.507               25.552              0.053                1                  
37909               53.16546249         -27.87127495        2.4614              25.106              0.035                1                  
37928               53.15210342         -27.87100792        1.9048              24.958              0.042                1                  
38026               53.15733719         -27.87008476        1.603               24.072              0.021                1                  
38147               53.18737411         -27.87039185        1.613               24.583              0.028                1                  
38551               53.16154861         -27.86883736        2.6531              25.859              0.073                1                  
38635               53.15150833         -27.86968231        1.7033              25.585              0.053                1                  
38767               53.18096542         -27.8681488         1.6603              24.729              0.037                1                  
38801               53.15792465         -27.86964989        2.9134              25.866              0.055                1                  
38985               53.19735336         -27.8687973         1.9686              25.122              0.041                1                  
39146               53.15802002         -27.8685112         1.57668             25.826              0.081                1                  
39946               53.17897034         -27.86687851        1.5741              25.621              0.083                1                  
40092               53.18953705         -27.86669922        1.6543              25.577              0.056                1                  
40215               53.18164825         -27.86662483        1.6539              25.535              0.063                1                  
40353               53.1518898          -27.86667061        3.5346              25.907              0.058                1                  
40650               53.20246124         -27.86607742        2.6467              25.343              0.043                1                  
40806               53.17367172         -27.86573792        2.4755              23.56               0.015                1                  
40979               53.17969131         -27.86495018        1.56511             24.406              0.033                1                  
41018               53.15096283         -27.86533928        2.8403              25.853              0.066                1                  
41276               53.15378571         -27.86455917        2.7605              25.34               0.05                 1                  
41464               53.17420197         -27.86411285        2.8268              25.524              0.1                  1                  
41543               53.21130753         -27.86363983        1.8664              25.519              0.065                1                  
41725               53.18544388         -27.86421776        2.55                25.815              0.055                1                  
41790               53.15283203         -27.8631649         3.3231              25.521              0.055                1                  
41829               53.19274521         -27.86376572        2.9075              25.54               0.048                1                  
41905               53.1745224          -27.86386108        2.8827              25.352              0.083                1                  
41913               53.1701622          -27.86329079        1.5676              25.867              0.087                1                  
41931               53.16832352         -27.86296463        1.593               25.892              0.056                1                  
42013               53.1918602          -27.86342621        1.6088              25.597              0.06                 1                  
42070               53.18112946         -27.86353302        2.5971              25.809              0.055                1                  
42237               53.18917465         -27.86308861        2.069               25.165              0.036                1                  
42426               53.2090683          -27.86266708        1.7327              25.131              0.036                1                  
42618               53.1771431          -27.86216736        1.6327              25.925              0.071                1                  
42630               53.17289352         -27.86239624        1.6273              25.903              0.059                1                  
42705               53.17795944         -27.86157227        2.68953             25.162              0.049                1                  
42714               53.1858139          -27.86207771        2.5828              25.23               0.061                1                  
42841               53.17300415         -27.86069107        1.67781             24.478              0.029                1                  
43016               53.19862747         -27.86145782        2.6835              25.203              0.04                 1                  
43149               53.18907166         -27.8608532         1.69662             25.064              0.041                1                  
43253               53.19685364         -27.8610363         2.7355              25.277              0.063                1                  
43266               53.17293549         -27.86096001        1.6335              24.648              0.026                1                  
43328               53.17907333         -27.86084175        2.8427              25.765              0.057                1                  
43358               53.19667435         -27.86046028        1.9181              24.558              0.037                1                  
43577               53.15539551         -27.86006927        2.66563             25.404              0.055                1                  
43689               53.19374466         -27.85948181        1.6261              24.422              0.025                1                  
43808               53.15939713         -27.85793495        1.84482             24.325              0.036                1                  
43860               53.20022964         -27.85975838        2.0407              25.661              0.065                1                  
44302               53.16705322         -27.85894012        1.6117              24.716              0.027                1                  
44507               53.2085762          -27.85868835        2.9159              25.529              0.048                1                  
44531               53.17966843         -27.85876846        2.7448              25.976              0.085                1                  
44676               53.18045044         -27.85695839        1.6261              25.298              0.041                1                  
44699               53.19981766         -27.85743713        2.1159              24.883              0.037                1                  
44706               53.16812134         -27.85786438        1.67781             24.703              0.032                1                  
44932               53.15919113         -27.85793686        1.9109              25.503              0.048                1                  
44995               53.1427803          -27.85761833        1.7285              25.9                0.075                1                  
45092               53.18063736         -27.85697556        1.66312             24.59               0.035                1                  
45096               53.18403625         -27.85714912        1.7793              25.838              0.079                1                  
45117               53.20196152         -27.85766029        2.8802              25.605              0.061                1                  
45211               53.17087173         -27.85624504        1.9961              23.454              0.014                1                  
45227               53.18719864         -27.85600662        1.76489             24.916              0.036                1                  
45297               53.20577621         -27.85676575        1.5565              25.071              0.045                1                  
45336               53.16149139         -27.85600471        2.744               25.951              0.058                1                  
45692               53.19426727         -27.85552788        3.07349             24.141              0.033                1                  
45720               53.15597534         -27.85590553        2.9776              24.655              0.029                1                  
46222               53.21105576         -27.85492325        2.3694              25.958              0.09                 1                  
46428               53.2130928          -27.85474014        3.3944              25.038              0.036                1                  
46496               53.16328049         -27.8547039         2.7839              25.073              0.036                1                  
46557               53.20785904         -27.85451889        1.7069              25.301              0.044                1                  
46564               53.17161942         -27.85323524        1.82498             24.683              0.037                1                  
46626               53.20262527         -27.8546524         2.2412              25.917              0.058                1                  
46801               53.18820953         -27.85411644        2.5388              25.634              0.055                1                  
46852               53.19049835         -27.85377884        1.5982              25.197              0.056                1                  
46943               53.21416473         -27.85302162        2.44354             24.418              0.025                1                  
47181               53.16818237         -27.85293579        3.5016              24.422              0.027                1                  
47294               53.18399811         -27.85244179        1.9244              25.495              0.046                1                  
47520               53.16847992         -27.85266685        2.9448              24.868              0.035                1                  
47698               53.15308762         -27.85268402        2.6796              25.847              0.055                1                  
47818               53.16560745         -27.85205841        2.2614              25.177              0.043                1                  
47985               53.13704681         -27.85005951        1.79547             23.58               0.034                1                  
47991               53.17021942         -27.85198593        2.2857              25.644              0.056                1                  
48025               53.1493988          -27.85129738        2.1198              24.707              0.049                1                  
48048               53.16366577         -27.8513279         1.55487             25.218              0.051                1                  
48108               53.15086746         -27.85136986        3.1673              25.653              0.066                1                  
48148               53.2051239          -27.85143471        1.6337              25.419              0.046                1                  
48149               53.20832062         -27.85142708        2.21074             23.57               0.014                1                  
48407               53.15762711         -27.84991074        2.9868              25.393              0.053                1                  
48656               53.14070129         -27.85058212        2.00717             24.475              0.024                1                  
48724               53.20538712         -27.84984016        1.55231             24.553              0.034                1                  
48839               53.1973877          -27.85017776        1.7429              25.179              0.043                1                  
49236               53.1760025          -27.84955406        1.9651              25.499              0.064                1                  
49640               53.2076416          -27.84902763        3.3019              25.942              0.063                1                  
49660               53.16707611         -27.84801292        1.81651             24.916              0.044                1                  
49666               53.17308044         -27.84866905        2.2566              25.099              0.043                1                  
49768               53.16985321         -27.84866524        2.5378              25.684              0.053                1                  
49929               53.20928574         -27.84858131        1.766               25.879              0.075                1                  
50344               53.15593719         -27.84789658        2.5317              25.977              0.066                1                  
50367               53.18320465         -27.84758759        2.7211              25.377              0.061                1                  
50461               53.13724899         -27.84777832        1.6004              25.43               0.042                1                  
50839               53.19885635         -27.84391212        1.615               24.293              0.04                 1                  
51178               53.14237976         -27.84628105        1.5368              24.919              0.047                1                  
51189               53.16528702         -27.84665871        1.7488              25.157              0.039                1                  
51290               53.17261505         -27.84631538        2.6923              25.96               0.073                1                  
51344               53.18527222         -27.84627342        3.5761              25.624              0.088                1                  
51413               53.19178772         -27.8457489         3.0739              25.942              0.09                 1                  
51672               53.15625381         -27.84547234        2.8475              24.609              0.025                1                  
51776               53.19978333         -27.84523201        1.55742             25.541              0.08                 1                  
51914               53.16860962         -27.84524918        1.8392              25.924              0.071                1                  
51970               53.1975174          -27.84532738        1.6846              25.449              0.044                1                  
51995               53.13791275         -27.84496117        2.78672             24.028              0.022                1                  
52273               53.13890076         -27.84465027        2.07406             24.999              0.036                1                  
52299               53.19049072         -27.84379578        2.9885              25.609              0.056                1                  
52338               53.14287186         -27.84464264        2.06792             24.747              0.03                 1                  
52483               53.15390015         -27.84452629        2.6747              25.959              0.065                1                  
52530               53.13897324         -27.84423637        2.2668              25.116              0.045                1                  
52709               53.20421219         -27.84409142        2.8503              25.536              0.047                1                  
52745               53.14823532         -27.84409714        1.9587              25.832              0.065                1                  
52799               53.15067673         -27.84362221        1.608               24.703              0.04                 1                  
52913               53.193573           -27.84350967        2.00266             24.673              0.027                1                  
52946               53.18396759         -27.84368134        3.3612              25.876              0.065                1                  
53105               53.16279602         -27.84315681        3.6325              25.709              0.069                1                  
53130               53.19395828         -27.84318733        2.00116             23.974              0.019                1                  
53203               53.17393875         -27.84332275        2.6362              25.348              0.045                1                  
53217               53.17090988         -27.84223747        1.6384              24.958              0.038                1                  
53372               53.14216614         -27.84281158        1.6118              25.546              0.068                1                  
53395               53.17166901         -27.84244347        3.1651              24.148              0.02                 1                  
53518               53.19741058         -27.84277344        3.1439              25.816              0.066                1                  
53559               53.19786835         -27.84276581        2.7512              25.246              0.039                1                  
53661               53.14231873         -27.84266663        1.5575              25.61               0.052                1                  
53809               53.20233536         -27.84230042        1.5879              25.631              0.062                1                  
53865               53.15052414         -27.84236336        1.98172             24.777              0.031                1                  
54300               53.15390396         -27.84160805        1.5667              25.823              0.084                1                  
54337               53.15273285         -27.84176445        1.5486              24.941              0.036                1                  
54406               53.17360306         -27.84166336        2.7462              25.41               0.047                1                  
54514               53.14019775         -27.84135818        2.8199              25.557              0.053                1                  
54627               53.2077713          -27.84124184        1.6399              25.549              0.05                 1                  
54652               53.18028641         -27.84134674        1.7187              25.596              0.057                1                  
54767               53.16045761         -27.84056854        2.0295              25.313              0.055                1                  
54781               53.16279602         -27.84065628        1.8521              25.033              0.039                1                  
54848               53.18811035         -27.8411274         3.4033              25.446              0.056                1                  
54977               53.18959808         -27.83839035        1.572               23.553              0.015                1                  
55028               53.15382385         -27.84021378        2.53955             24.578              0.031                1                  
55237               53.14592361         -27.83996964        1.80808             25.891              0.11                 1                  
55392               53.17961121         -27.83920288        1.81511             25.059              0.054                1                  
55417               53.20927048         -27.84008217        3.0314              25.566              0.059                1                  
55691               53.15884781         -27.83946037        1.56896             24.831              0.033                1                  
55883               53.15974426         -27.83908463        3.0315              25.446              0.064                1                  
56003               53.17961121         -27.83920288        1.81511             25.051              0.045                1                  
56066               53.15950012         -27.83918953        3.1268              25.874              0.069                1                  
56230               53.19274139         -27.83903122        2.5638              25.837              0.064                1                  
56245               53.15115738         -27.83878708        2.7058              25.86               0.06                 1                  
56318               53.16968536         -27.83803749        1.61823             24.73               0.035                1                  
56498               53.18809128         -27.8383007         1.9222              25.805              0.07                 1                  
56905               53.18621063         -27.8353157         2.7564              24.393              0.049                1                  
56955               53.16559982         -27.83681488        2.60024             23.468              0.016                1                  
57018               53.21101761         -27.83629227        1.82074             24.214              0.03                 1                  
57057               53.16027451         -27.83709145        3.4711              25.802              0.11                 1                  
57194               53.14830399         -27.83686256        2.01319             24.754              0.042                1                  
57413               53.1816864          -27.83654022        2.4774              24.784              0.035                1                  
57416               53.18946457         -27.8362236         2.3076              25.546              0.068                1                  
57429               53.16156387         -27.83709145        2.5973              25.937              0.064                1                  
57449               53.17263794         -27.83688927        2.5231              25.529              0.052                1                  
57473               53.15343475         -27.83670807        2.8199              25.41               0.049                1                  
57484               53.15447998         -27.83649635        2.0237              24.666              0.036                1                  
57491               53.16474533         -27.83688354        2.9741              25.238              0.057                1                  
57593               53.14920425         -27.83626556        2.7964              25.595              0.06                 1                  
57753               53.21101761         -27.83629227        1.82074             24.523              0.031                1                  
57803               53.21408844         -27.83625793        1.98172             25.227              0.044                1                  
57952               53.18535233         -27.83533287        1.5596              25.375              0.062                1                  
58082               53.15324402         -27.83587837        3.3884              25.357              0.044                1                  
58260               53.18073273         -27.83572388        2.0562              25.959              0.079                1                  
58286               53.14358139         -27.83471107        1.99666             23.795              0.019                1                  
58291               53.15018845         -27.83452988        1.612               24.249              0.027                1                  
58421               53.18913651         -27.83513069        1.9652              25.342              0.047                1                  
58756               53.1879921          -27.83397293        2.8778              24.783              0.039                1                  
58798               53.1955719          -27.83456421        2.8818              24.802              0.028                1                  
58817               53.21622086         -27.83438683        1.83063             24.28               0.025                1                  
58913               53.14242172         -27.83415413        1.9757              25.266              0.065                1                  
59028               53.16890717         -27.83425522        2.34846             24.7                0.032                1                  
59033               53.2165947          -27.83426285        1.66579             25.049              0.039                1                  
59077               53.16973114         -27.83349991        1.78014             24.45               0.034                1                  
59087               53.20536423         -27.83381462        2.6456              24.421              0.025                1                  
59099               53.19449234         -27.8339119         1.6205              24.983              0.039                1                  
59224               53.17052841         -27.83416748        2.1805              25.794              0.088                1                  
59237               53.16991425         -27.8341732         3.4293              25.054              0.032                1                  
59275               53.16501617         -27.8338604         3.0465              25.68               0.06                 1                  
59351               53.14614868         -27.8340416         1.6472              25.775              0.057                1                  
59833               53.17003632         -27.83322906        3.6805              25.955              0.058                1                  
59891               53.20736313         -27.8328495         1.6561              25.529              0.048                1                  
59961               53.1856041          -27.83250618        1.57153             24.16               0.021                1                  
60003               53.15720367         -27.83247185        1.938               25.514              0.056                1                  
60099               53.18927002         -27.83228683        1.6554              25.178              0.042                1                  
